64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1370,0,0,0,1,0,12,8,174,1,-1,0,1,0,0,0
44,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,163,1,0,0,1,0,12,8,44,1,100,3,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,905,0,0,0,1,0,12,8,90,1,68,1,0
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,442,1,0,0,1,0,12,8,166,1,36,2,0,0,1,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2305,0,0,0,1,0,12,8,222,2,104,2,0,1,0,0
19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56,0,0,0,1,0,12,8,246,1,-1,0,1,0,0,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1818,1,1,0,1,0,12,8,120,1,104,1,0,1,0,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1040,0,0,0,0,1,12,8,542,1,78,5,0,1,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1643,0,0,0,1,0,12,8,243,1,-1,0,1,0,0,0
50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,238,1,0,0,1,0,12,8,216,5,-1,0,1,0,0,0
74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,291,0,0,0,1,0,12,8,543,1,-1,0,1,0,0,0
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6843,0,0,0,1,0,12,8,227,1,-1,0,1,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,374,0,0,0,0,1,12,8,478,2,-1,0,1,0,0,0
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1812,0,0,0,1,0,12,8,112,1,104,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2474,1,0,0,1,0,12,8,107,1,-1,0,1,0,0,0
40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2064,0,0,0,1,0,12,8,107,1,-1,0,1,0,0,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1159,0,0,0,1,0,12,8,95,1,68,1,0
32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3271,0,0,0,1,0,12,8,162,1,100,3,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1246,1,0,0,1,0,12,8,68,1,104,3,0
62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10373,0,0,0,1,0,12,8,344,3,-1,0,1,0,0,0
70,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6797,0,0,0,1,0,12,8,298,1,-1,0,1,0,0,0
61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1471,0,0,0,1,0,12,8,331,2,-1,0,1,0,0,0
43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5805,0,0,0,1,0,13,8,111,5,-1,0,1,0,0,0
38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13,8,255,2,105,1,0,1,0,0
47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,13,8,73,2,105,6,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,696,0,1,0,1,0,13,8,101,4,105,4,0,1,0,0
52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1785,0,0,0,1,0,13,8,349,1,-1,0,1,0,0,0
58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,13,8,181,1,-1,0,1,0,0,0
67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1146,0,0,0,1,0,13,8,187,2,-1,0,1,0,0,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,13,8,1175,3,189,1,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1388,1,0,0,1,0,13,8,102,1,105,1,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,1,0,1,0,13,8,200,1,127,1,0,1,0,0
