56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18,11,348,1,-1,0,1,0,0,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,263,1,0,0,1,0,18,11,365,1,-1,0,1,0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,280,0,1,0,1,0,18,11,155,1,-1,0,1,0,0,0
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1461,1,0,0,1,0,18,11,290,1,165,2,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7108,1,1,0,1,0,18,11,53,1,172,3,0,1,0,0
53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2496,0,1,0,1,0,18,11,94,1,-1,0,1,0,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,256,1,0,0,1,0,18,11,76,1,-1,0,1,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,33,0,0,0,1,0,18,11,36,1,-1,0,1,0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1674,0,0,0,1,0,18,11,333,1,-1,0,1,0,0,0
44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,316,1,0,0,1,0,18,11,244,1,-1,0,1,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,11,244,1,-1,0,1,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,0,1,0,1,0,18,11,106,1,-1,0,1,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4415,1,0,0,1,0,18,11,271,1,102,6,0,1,0,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,1,0,0,1,0,18,11,184,1,-1,0,1,0,0,0
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0,18,11,224,1,-1,0,1,0,0,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2126,0,1,0,1,0,18,11,166,1,-1,0,1,0,0,0
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4819,0,0,0,1,0,18,11,144,1,-1,0,1,0,0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,112,1,0,0,1,0,18,11,55,1,-1,0,1,0,0,0
58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9339,1,0,0,0,1,18,11,52,3,172,3,0,0,1,0
56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,589,1,0,0,1,0,18,11,208,1,26,3,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,170,0,0,0,1,0,18,11,74,1,-1,0,1,0,0,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,559,1,0,0,0,1,18,11,47,1,193,1,0,0,1,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,18,11,341,1,-1,0,1,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2203,1,0,0,0,1,18,11,151,1,-1,0,1,0,0,0
48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,104,1,1,0,1,0,18,11,55,1,-1,0,1,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1636,1,1,0,1,0,18,11,62,1,-1,0,1,0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,172,1,1,0,1,0,18,11,52,1,-1,0,1,0,0,0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,390,0,0,0,0,1,18,11,368,1,-1,0,1,0,0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,476,1,1,0,1,0,18,11,132,1,-1,0,1,0,0,0
41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2105,1,0,0,1,0,18,11,134,1,-1,0,1,0,0,0
